,pic1,pic2,jac_ind,id1,id2,url1,url2,clipscore
11398054,2576,113,0.3090909090909091,2405922,2406498,https://cs.stanford.edu/people/rak248/VG_100K_2/2405922.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2406498.jpg,0.6643071174621582
6372918,3141,2804,0.3076923076923077,2351570,2413043,https://cs.stanford.edu/people/rak248/VG_100K/2351570.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2413043.jpg,0.6505669355392456
15958136,6086,1253,0.3076923076923077,2372729,2401908,https://cs.stanford.edu/people/rak248/VG_100K/2372729.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2401908.jpg,0.7963629364967346
6638020,3674,1965,0.3076923076923077,2388068,138,https://cs.stanford.edu/people/rak248/VG_100K_2/2388068.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/138.jpg,0.7176331877708435
6726310,5926,5078,0.3076923076923077,2409642,2357357,https://cs.stanford.edu/people/rak248/VG_100K_2/2409642.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2357357.jpg,0.6376009583473206
12418388,3401,1759,0.3076923076923077,2323270,2377428,https://cs.stanford.edu/people/rak248/VG_100K/2323270.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2377428.jpg,0.35237738490104675
4939293,3269,1717,0.3076923076923077,2410593,2387497,https://cs.stanford.edu/people/rak248/VG_100K_2/2410593.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2387497.jpg,0.837999165058136
6270953,5288,4711,0.3076923076923077,2414568,2339903,https://cs.stanford.edu/people/rak248/VG_100K_2/2414568.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2339903.jpg,0.8190969824790955
12572185,3859,1845,0.3064516129032258,2387601,2357449,https://cs.stanford.edu/people/rak248/VG_100K_2/2387601.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2357449.jpg,0.7467202544212341
14559436,4709,1183,0.3064516129032258,2333658,2366374,https://cs.stanford.edu/people/rak248/VG_100K/2333658.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2366374.jpg,0.7862339615821838
11714584,1913,1332,0.3064516129032258,2372574,2373937,https://cs.stanford.edu/people/rak248/VG_100K/2372574.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2373937.jpg,0.3285388648509979
11675275,4649,1290,0.3064516129032258,2407549,2369315,https://cs.stanford.edu/people/rak248/VG_100K_2/2407549.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2369315.jpg,0.8491318225860596
7043782,4807,4655,0.30612244897959184,2321887,2318391,https://cs.stanford.edu/people/rak248/VG_100K/2321887.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2318391.jpg,0.8361915946006775
6241971,5887,3593,0.30612244897959184,2362996,2389945,https://cs.stanford.edu/people/rak248/VG_100K/2362996.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2389945.jpg,0.5708943605422974
2299623,5443,1723,0.30612244897959184,2367104,2353392,https://cs.stanford.edu/people/rak248/VG_100K/2367104.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2353392.jpg,0.6109141707420349
6346958,1354,286,0.30612244897959184,2336761,2375769,https://cs.stanford.edu/people/rak248/VG_100K/2336761.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2375769.jpg,0.8064577579498291
4667572,5192,2872,0.30612244897959184,2386855,2403075,https://cs.stanford.edu/people/rak248/VG_100K_2/2386855.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2403075.jpg,0.725662350654602
5859185,4862,1761,0.30612244897959184,2401464,2409299,https://cs.stanford.edu/people/rak248/VG_100K_2/2401464.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2409299.jpg,0.7365462183952332
7390998,4363,4270,0.30612244897959184,2316386,2377356,https://cs.stanford.edu/people/rak248/VG_100K/2316386.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2377356.jpg,0.7224268913269043
2726303,5131,3694,0.30612244897959184,1593198,2346604,https://cs.stanford.edu/people/rak248/VG_100K/1593198.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2346604.jpg,0.6147388219833374
3595489,4171,781,0.30612244897959184,2398953,2383773,https://cs.stanford.edu/people/rak248/VG_100K_2/2398953.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2383773.jpg,0.7875939607620239
17274541,4018,2187,0.3050847457627119,2369841,2356562,https://cs.stanford.edu/people/rak248/VG_100K/2369841.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2356562.jpg,0.7817974090576172
9868136,2571,427,0.3050847457627119,2396528,2370324,https://cs.stanford.edu/people/rak248/VG_100K_2/2396528.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2370324.jpg,0.5295941829681396
9110378,5610,1258,0.3050847457627119,2412238,3466,https://cs.stanford.edu/people/rak248/VG_100K_2/2412238.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/3466.jpg,0.6575509309768677
4283920,5745,1996,0.30434782608695654,150478,2341779,https://cs.stanford.edu/people/rak248/VG_100K/150478.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2341779.jpg,0.551629900932312
2835872,5089,3308,0.30434782608695654,2400883,2375795,https://cs.stanford.edu/people/rak248/VG_100K_2/2400883.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2375795.jpg,0.7450404167175293
1897185,4841,57,0.30434782608695654,2394334,2347819,https://cs.stanford.edu/people/rak248/VG_100K_2/2394334.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2347819.jpg,0.6137378215789795
17627248,5551,848,0.30434782608695654,2401598,2346713,https://cs.stanford.edu/people/rak248/VG_100K_2/2401598.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2346713.jpg,0.7631920576095581
1463559,3407,2004,0.30434782608695654,2321940,2333981,https://cs.stanford.edu/people/rak248/VG_100K/2321940.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2333981.jpg,0.5466203093528748
4206503,3491,2514,0.30434782608695654,498055,2351188,https://cs.stanford.edu/people/rak248/VG_100K/498055.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2351188.jpg,0.4560789465904236
2592728,2046,596,0.30434782608695654,2364505,2368257,https://cs.stanford.edu/people/rak248/VG_100K/2364505.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2368257.jpg,0.8024683594703674
3527675,4378,992,0.30434782608695654,2349942,2417145,https://cs.stanford.edu/people/rak248/VG_100K/2349942.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2417145.jpg,0.546544075012207
2510103,4933,3315,0.30434782608695654,2379198,2377896,https://cs.stanford.edu/people/rak248/VG_100K_2/2379198.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2377896.jpg,0.803247332572937
1783208,4720,4485,0.30434782608695654,2317656,3617,https://cs.stanford.edu/people/rak248/VG_100K/2317656.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/3617.jpg,0.7083507776260376
2773611,1222,797,0.30434782608695654,2337060,2352233,https://cs.stanford.edu/people/rak248/VG_100K/2337060.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2352233.jpg,0.5332382917404175
1748704,4716,3133,0.30434782608695654,2400394,2386336,https://cs.stanford.edu/people/rak248/VG_100K_2/2400394.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2386336.jpg,0.7288033962249756
3220651,2264,466,0.30434782608695654,2353486,2365908,https://cs.stanford.edu/people/rak248/VG_100K/2353486.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2365908.jpg,0.699451744556427
4442372,534,485,0.30434782608695654,2365003,2372742,https://cs.stanford.edu/people/rak248/VG_100K/2365003.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2372742.jpg,0.6296932697296143
1804948,5796,2960,0.30434782608695654,2372247,2401198,https://cs.stanford.edu/people/rak248/VG_100K/2372247.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2401198.jpg,0.8829746246337891
2471639,1536,43,0.30434782608695654,2390868,2396731,https://cs.stanford.edu/people/rak248/VG_100K_2/2390868.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2396731.jpg,0.7917150259017944
3368067,938,145,0.30434782608695654,2390539,2388558,https://cs.stanford.edu/people/rak248/VG_100K_2/2390539.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2388558.jpg,0.8151801228523254
8655762,2575,1625,0.30357142857142855,2334970,2406082,https://cs.stanford.edu/people/rak248/VG_100K/2334970.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2406082.jpg,0.5261282920837402
12174977,5490,3759,0.30357142857142855,2409541,2344639,https://cs.stanford.edu/people/rak248/VG_100K_2/2409541.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2344639.jpg,0.7150883078575134
7676463,4046,1231,0.30357142857142855,2321116,2359423,https://cs.stanford.edu/people/rak248/VG_100K/2321116.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2359423.jpg,0.7724063992500305
7086468,5971,573,0.30357142857142855,2411550,2338028,https://cs.stanford.edu/people/rak248/VG_100K_2/2411550.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2338028.jpg,0.6880038380622864
13628038,3133,3065,0.30357142857142855,2386336,2364035,https://cs.stanford.edu/people/rak248/VG_100K_2/2386336.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2364035.jpg,0.7583456039428711
9501520,3651,1568,0.30357142857142855,2388941,2337744,https://cs.stanford.edu/people/rak248/VG_100K_2/2388941.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2337744.jpg,0.5581017732620239
10465090,3729,905,0.30357142857142855,2333124,2366827,https://cs.stanford.edu/people/rak248/VG_100K/2333124.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2366827.jpg,0.8522211909294128
16096084,2985,2278,0.30303030303030304,2318489,2405309,https://cs.stanford.edu/people/rak248/VG_100K/2318489.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2405309.jpg,0.5398452877998352
15002341,5676,820,0.30303030303030304,2346455,2342599,https://cs.stanford.edu/people/rak248/VG_100K/2346455.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2342599.jpg,0.8826327919960022
256335,1792,1385,0.3023255813953488,2316461,2417005,https://cs.stanford.edu/people/rak248/VG_100K/2316461.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2417005.jpg,0.7384420037269592
1311568,5164,3172,0.3023255813953488,2385451,2356905,https://cs.stanford.edu/people/rak248/VG_100K_2/2385451.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2356905.jpg,0.8157848715782166
12460647,6170,443,0.3018867924528302,2391275,2369140,https://cs.stanford.edu/people/rak248/VG_100K_2/2391275.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2369140.jpg,0.8789799809455872
13886935,5776,4592,0.30158730158730157,2380751,2485,https://cs.stanford.edu/people/rak248/VG_100K_2/2380751.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2485.jpg,0.4303440749645233
14615081,1983,296,0.30158730158730157,2341444,2371406,https://cs.stanford.edu/people/rak248/VG_100K/2341444.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2371406.jpg,0.7797417640686035
18000733,2992,1524,0.3013698630136986,2412563,2391729,https://cs.stanford.edu/people/rak248/VG_100K_2/2412563.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2391729.jpg,0.8277451992034912
16558712,4999,2788,0.3013698630136986,2348430,2394677,https://cs.stanford.edu/people/rak248/VG_100K/2348430.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2394677.jpg,0.6319437623023987
17453344,3844,3729,0.3,2361853,2333124,https://cs.stanford.edu/people/rak248/VG_100K/2361853.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2333124.jpg,0.8585229516029358
10281013,4736,2486,0.3,2378270,2417538,https://cs.stanford.edu/people/rak248/VG_100K_2/2378270.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2417538.jpg,0.8129449486732483
4165990,5783,3346,0.3,2370438,2377706,https://cs.stanford.edu/people/rak248/VG_100K/2370438.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2377706.jpg,0.6604311466217041
7593816,4865,2957,0.3,2355145,2393467,https://cs.stanford.edu/people/rak248/VG_100K/2355145.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2393467.jpg,0.8247895836830139
7975518,1892,412,0.3,2375547,2402146,https://cs.stanford.edu/people/rak248/VG_100K/2375547.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2402146.jpg,0.7723643779754639
4608506,5074,1850,0.3,2321303,2362881,https://cs.stanford.edu/people/rak248/VG_100K/2321303.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2362881.jpg,0.7952938079833984
21585,4298,67,0.3,2369077,2370124,https://cs.stanford.edu/people/rak248/VG_100K/2369077.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2370124.jpg,0.7280701398849487
4513770,5574,492,0.3,2342661,2403450,https://cs.stanford.edu/people/rak248/VG_100K/2342661.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2403450.jpg,0.544072151184082
10764199,5777,5286,0.3,2409562,2369239,https://cs.stanford.edu/people/rak248/VG_100K_2/2409562.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2369239.jpg,0.650027871131897
5750996,4223,3864,0.3,2318001,2383854,https://cs.stanford.edu/people/rak248/VG_100K/2318001.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2383854.jpg,0.9258067011833191
4591750,1438,1376,0.3,2386525,2340179,https://cs.stanford.edu/people/rak248/VG_100K_2/2386525.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2340179.jpg,0.8835382461547852
11967,5631,2682,0.3,2352101,2359921,https://cs.stanford.edu/people/rak248/VG_100K/2352101.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2359921.jpg,0.6826264262199402
11876707,5821,4345,0.3,2385419,2361157,https://cs.stanford.edu/people/rak248/VG_100K_2/2385419.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2361157.jpg,0.6962864995002747
8370354,5162,24,0.3,2408360,2374369,https://cs.stanford.edu/people/rak248/VG_100K_2/2408360.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2374369.jpg,0.6709629893302917
2823157,1246,981,0.3,2417931,2401489,https://cs.stanford.edu/people/rak248/VG_100K_2/2417931.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2401489.jpg,0.73211270570755
13830969,2367,997,0.3,2367754,2384706,https://cs.stanford.edu/people/rak248/VG_100K/2367754.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2384706.jpg,0.5472462177276611
4397586,5876,80,0.3,2400483,2326972,https://cs.stanford.edu/people/rak248/VG_100K_2/2400483.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2326972.jpg,0.6343817114830017
13351610,2749,2212,0.3,2362684,2403171,https://cs.stanford.edu/people/rak248/VG_100K/2362684.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2403171.jpg,0.698398232460022
5089774,1856,266,0.3,2363720,2383224,https://cs.stanford.edu/people/rak248/VG_100K/2363720.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2383224.jpg,0.6467695832252502
5999651,4182,860,0.3,2344729,2379519,https://cs.stanford.edu/people/rak248/VG_100K/2344729.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2379519.jpg,0.7562705278396606
13593077,5200,64,0.3,2360822,2361878,https://cs.stanford.edu/people/rak248/VG_100K/2360822.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2361878.jpg,0.6788727641105652
14744625,5648,1802,0.29850746268656714,2327587,2407193,https://cs.stanford.edu/people/rak248/VG_100K/2327587.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2407193.jpg,0.8141184449195862
14650768,3808,623,0.29850746268656714,2320242,2316142,https://cs.stanford.edu/people/rak248/VG_100K/2320242.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2316142.jpg,0.7170624732971191
11962332,6163,2288,0.2982456140350877,2390782,2381307,https://cs.stanford.edu/people/rak248/VG_100K_2/2390782.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2381307.jpg,0.551582396030426
13888477,2490,206,0.2982456140350877,2408441,2393625,https://cs.stanford.edu/people/rak248/VG_100K_2/2408441.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2393625.jpg,0.6862562298774719
8390250,5310,4321,0.2982456140350877,2366668,2377341,https://cs.stanford.edu/people/rak248/VG_100K/2366668.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2377341.jpg,0.5372145771980286
8968351,5095,3542,0.2982456140350877,2392008,2365842,https://cs.stanford.edu/people/rak248/VG_100K_2/2392008.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2365842.jpg,0.48862165212631226
11224946,2510,179,0.2982456140350877,2316466,2390097,https://cs.stanford.edu/people/rak248/VG_100K/2316466.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2390097.jpg,0.7852156758308411
8005840,5204,4046,0.2982456140350877,2373197,2321116,https://cs.stanford.edu/people/rak248/VG_100K/2373197.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2321116.jpg,0.7715688347816467
11955409,6192,5957,0.2982456140350877,2378842,2403318,https://cs.stanford.edu/people/rak248/VG_100K_2/2378842.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2403318.jpg,0.43362823128700256
14706086,4949,1086,0.2982456140350877,2417050,2358306,https://cs.stanford.edu/people/rak248/VG_100K_2/2417050.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2358306.jpg,0.5036677122116089
4765512,3780,471,0.2978723404255319,658,4025,https://cs.stanford.edu/people/rak248/VG_100K_2/658.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/4025.jpg,0.5155732035636902
1698065,5859,5857,0.2978723404255319,2359148,2367995,https://cs.stanford.edu/people/rak248/VG_100K/2359148.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2367995.jpg,0.8036554455757141
4222543,5005,703,0.2978723404255319,2346253,2383916,https://cs.stanford.edu/people/rak248/VG_100K/2346253.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2383916.jpg,0.6290866136550903
5003240,5800,1641,0.2978723404255319,2322218,2397188,https://cs.stanford.edu/people/rak248/VG_100K/2322218.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2397188.jpg,0.4815794825553894
1948863,1963,231,0.2978723404255319,2387776,2401725,https://cs.stanford.edu/people/rak248/VG_100K_2/2387776.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2401725.jpg,0.6892253160476685
4305102,3423,2688,0.2978723404255319,2339828,2347235,https://cs.stanford.edu/people/rak248/VG_100K/2339828.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2347235.jpg,0.855253279209137
1928619,178,147,0.2978723404255319,2400952,2341044,https://cs.stanford.edu/people/rak248/VG_100K_2/2400952.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2341044.jpg,0.5547993183135986
2829423,5158,3425,0.2978723404255319,2337218,2316465,https://cs.stanford.edu/people/rak248/VG_100K/2337218.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2316465.jpg,0.7072029113769531
3505143,3820,1952,0.2978723404255319,2316550,2387419,https://cs.stanford.edu/people/rak248/VG_100K/2316550.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2387419.jpg,0.7912378311157227
1788457,3786,3533,0.2978723404255319,2390490,2401890,https://cs.stanford.edu/people/rak248/VG_100K_2/2390490.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2401890.jpg,0.8312709331512451
1434906,4610,2792,0.2978723404255319,2386720,2372329,https://cs.stanford.edu/people/rak248/VG_100K_2/2386720.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2372329.jpg,0.782699704170227
1878651,450,26,0.2978723404255319,2414093,2379551,https://cs.stanford.edu/people/rak248/VG_100K_2/2414093.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2379551.jpg,0.5409329533576965
13510822,6130,6102,0.296875,2405359,2381914,https://cs.stanford.edu/people/rak248/VG_100K_2/2405359.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2381914.jpg,0.6421035528182983
13823399,4460,1730,0.296875,2401623,2356375,https://cs.stanford.edu/people/rak248/VG_100K_2/2401623.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2356375.jpg,0.7207614183425903
14036055,5516,3259,0.296875,2410003,2400439,https://cs.stanford.edu/people/rak248/VG_100K_2/2410003.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2400439.jpg,0.5751315355300903
10022360,3105,1401,0.2962962962962963,2397338,2366831,https://cs.stanford.edu/people/rak248/VG_100K_2/2397338.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2366831.jpg,0.6336497664451599
6827747,4015,2946,0.2962962962962963,877,2340623,https://cs.stanford.edu/people/rak248/VG_100K_2/877.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2340623.jpg,0.5888626575469971
5953672,4452,842,0.2962962962962963,2400072,2408111,https://cs.stanford.edu/people/rak248/VG_100K_2/2400072.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2408111.jpg,0.677097499370575
9139097,5608,5562,0.2962962962962963,2367092,2281,https://cs.stanford.edu/people/rak248/VG_100K/2367092.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2281.jpg,0.6665712594985962
5941766,4101,1597,0.2962962962962963,2407680,2356994,https://cs.stanford.edu/people/rak248/VG_100K_2/2407680.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2356994.jpg,0.7631523013114929
4876282,1376,838,0.2962962962962963,2340179,2318670,https://cs.stanford.edu/people/rak248/VG_100K/2340179.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2318670.jpg,0.8992285132408142
9503174,3931,3651,0.2962962962962963,2393725,2388941,https://cs.stanford.edu/people/rak248/VG_100K_2/2393725.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2388941.jpg,0.5781666040420532
5363686,2212,1658,0.2962962962962963,2403171,2346671,https://cs.stanford.edu/people/rak248/VG_100K_2/2403171.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2346671.jpg,0.6991175413131714
7227841,2834,1734,0.2962962962962963,2345864,2370036,https://cs.stanford.edu/people/rak248/VG_100K/2345864.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2370036.jpg,0.7154770493507385
5443080,4871,2657,0.2962962962962963,2323500,2342105,https://cs.stanford.edu/people/rak248/VG_100K/2323500.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2342105.jpg,0.7524613738059998
5668868,4017,1853,0.2962962962962963,2412957,2389125,https://cs.stanford.edu/people/rak248/VG_100K_2/2412957.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2389125.jpg,0.41661491990089417
16055495,1488,1473,0.29577464788732394,2384126,2381129,https://cs.stanford.edu/people/rak248/VG_100K_2/2384126.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2381129.jpg,0.7171735167503357
1139693,4870,2477,0.29545454545454547,2380732,2389582,https://cs.stanford.edu/people/rak248/VG_100K_2/2380732.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2389582.jpg,0.7141799330711365
1033562,1660,706,0.29545454545454547,2404512,2366486,https://cs.stanford.edu/people/rak248/VG_100K_2/2404512.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2366486.jpg,0.5894583463668823
566719,3277,3252,0.29545454545454547,2373651,2367610,https://cs.stanford.edu/people/rak248/VG_100K/2373651.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2367610.jpg,0.7091079354286194
1943777,4355,258,0.29545454545454547,2340967,2376500,https://cs.stanford.edu/people/rak248/VG_100K/2340967.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2376500.jpg,0.6595031023025513
1278568,5195,4807,0.29545454545454547,2395362,2321887,https://cs.stanford.edu/people/rak248/VG_100K_2/2395362.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2321887.jpg,0.7467666864395142
766858,4499,54,0.29545454545454547,2373025,2355801,https://cs.stanford.edu/people/rak248/VG_100K/2373025.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2355801.jpg,0.635392963886261
626712,5036,4296,0.29545454545454547,2406316,2351206,https://cs.stanford.edu/people/rak248/VG_100K_2/2406316.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2351206.jpg,0.6570942401885986
1571342,5693,5274,0.29545454545454547,2353066,2381943,https://cs.stanford.edu/people/rak248/VG_100K/2353066.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2381943.jpg,0.7355158925056458
908990,5692,184,0.29545454545454547,2323194,2326633,https://cs.stanford.edu/people/rak248/VG_100K/2323194.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2326633.jpg,0.5367327928543091
1141328,2941,587,0.29545454545454547,2391637,2391049,https://cs.stanford.edu/people/rak248/VG_100K_2/2391637.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2391049.jpg,0.7200238704681396
1768377,5629,4765,0.29545454545454547,2354618,2356226,https://cs.stanford.edu/people/rak248/VG_100K/2354618.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2356226.jpg,0.5467517375946045
690476,4706,4614,0.29545454545454547,498180,2346695,https://cs.stanford.edu/people/rak248/VG_100K/498180.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2346695.jpg,0.6579581499099731
1783986,2321,816,0.29545454545454547,2385602,2032,https://cs.stanford.edu/people/rak248/VG_100K_2/2385602.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2032.jpg,0.8655440807342529
13048622,3051,1698,0.29508196721311475,2372815,2350093,https://cs.stanford.edu/people/rak248/VG_100K/2372815.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2350093.jpg,0.6114602088928223
15142687,4243,2554,0.29508196721311475,2351300,2352219,https://cs.stanford.edu/people/rak248/VG_100K/2351300.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2352219.jpg,0.5420470833778381
3884241,4945,795,0.29411764705882354,2355610,2383899,https://cs.stanford.edu/people/rak248/VG_100K/2355610.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2383899.jpg,0.6380710005760193
3385978,5860,5418,0.29411764705882354,2409846,2384918,https://cs.stanford.edu/people/rak248/VG_100K_2/2409846.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2384918.jpg,0.7542264461517334
8442164,4602,3523,0.29411764705882354,2361320,2362212,https://cs.stanford.edu/people/rak248/VG_100K/2361320.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2362212.jpg,0.7308435440063477
10151047,2253,540,0.29411764705882354,2362820,2372273,https://cs.stanford.edu/people/rak248/VG_100K/2362820.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2372273.jpg,0.7279864549636841
14829510,5439,3024,0.29411764705882354,2385519,2412164,https://cs.stanford.edu/people/rak248/VG_100K_2/2385519.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2412164.jpg,0.7018725275993347
8019857,1822,933,0.29411764705882354,2332200,2410627,https://cs.stanford.edu/people/rak248/VG_100K/2332200.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2410627.jpg,0.6103039383888245
3871763,2152,784,0.29411764705882354,2352637,2382249,https://cs.stanford.edu/people/rak248/VG_100K/2352637.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2382249.jpg,0.7307996153831482
9232158,5384,3937,0.29411764705882354,713894,2407619,https://cs.stanford.edu/people/rak248/VG_100K/713894.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2407619.jpg,0.7696510553359985
8394497,5496,862,0.29411764705882354,2359864,2379692,https://cs.stanford.edu/people/rak248/VG_100K/2359864.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2379692.jpg,0.7152766585350037
