,id1,id1.1,url1,url2,jac_ind
1094434,1592123,1592123,https://cs.stanford.edu/people/rak248/VG_100K/1592123.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2407635.jpg,0.0350877192982456
6379300,2398422,2398422,https://cs.stanford.edu/people/rak248/VG_100K_2/2398422.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2369289.jpg,0.0446428571428571
6073449,2325763,2325763,https://cs.stanford.edu/people/rak248/VG_100K/2325763.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2411812.jpg,0.0412371134020618
4322721,2388961,2388961,https://cs.stanford.edu/people/rak248/VG_100K_2/2388961.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2395260.jpg,0.0422535211267605
4545255,713165,713165,https://cs.stanford.edu/people/rak248/VG_100K/713165.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2385634.jpg,0.0273972602739726
5446273,2327513,2327513,https://cs.stanford.edu/people/rak248/VG_100K/2327513.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2371327.jpg,0.0357142857142857
4735141,2373489,2373489,https://cs.stanford.edu/people/rak248/VG_100K/2373489.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2343965.jpg,0.028169014084507
3772625,2371813,2371813,https://cs.stanford.edu/people/rak248/VG_100K/2371813.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2375794.jpg,0.0441176470588235
2557669,2368853,2368853,https://cs.stanford.edu/people/rak248/VG_100K/2368853.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2402525.jpg,0.05
687254,2363658,2363658,https://cs.stanford.edu/people/rak248/VG_100K/2363658.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2364311.jpg,0.05
2456303,2364189,2364189,https://cs.stanford.edu/people/rak248/VG_100K/2364189.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2410991.jpg,0.0476190476190476
6364447,2396377,2396377,https://cs.stanford.edu/people/rak248/VG_100K_2/2396377.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2413869.jpg,0.019047619047619
4793611,2330921,2330921,https://cs.stanford.edu/people/rak248/VG_100K/2330921.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2351065.jpg,0.0135135135135135
6041502,2412581,2412581,https://cs.stanford.edu/people/rak248/VG_100K_2/2412581.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2373243.jpg,0.05
3308689,2357627,2357627,https://cs.stanford.edu/people/rak248/VG_100K/2357627.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2341960.jpg,0.0277777777777777
588257,2323607,2323607,https://cs.stanford.edu/people/rak248/VG_100K/2323607.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2344609.jpg,0.0172413793103448
2326563,2393855,2393855,https://cs.stanford.edu/people/rak248/VG_100K_2/2393855.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2408209.jpg,0.0153846153846153
4574910,2359931,2359931,https://cs.stanford.edu/people/rak248/VG_100K/2359931.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2366390.jpg,0.0434782608695652
4241305,2416145,2416145,https://cs.stanford.edu/people/rak248/VG_100K_2/2416145.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2409541.jpg,0.0259740259740259
4844830,2411550,2411550,https://cs.stanford.edu/people/rak248/VG_100K_2/2411550.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2370789.jpg,0.0253164556962025
4705527,2410525,2410525,https://cs.stanford.edu/people/rak248/VG_100K_2/2410525.jpg,https://cs.stanford.edu/people/rak248/VG_100K/285721.jpg,0.0493827160493827
1227432,2387932,2387932,https://cs.stanford.edu/people/rak248/VG_100K_2/2387932.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2344931.jpg,0.015625
3074635,2396477,2396477,https://cs.stanford.edu/people/rak248/VG_100K_2/2396477.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2346138.jpg,0.0461538461538461
245774,2379011,2379011,https://cs.stanford.edu/people/rak248/VG_100K_2/2379011.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2318210.jpg,0.0357142857142857
2785682,1376,1376,https://cs.stanford.edu/people/rak248/VG_100K_2/1376.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2395017.jpg,0.0144927536231884
3587729,2362318,2362318,https://cs.stanford.edu/people/rak248/VG_100K/2362318.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2361729.jpg,0.044776119402985
360367,2396730,2396730,https://cs.stanford.edu/people/rak248/VG_100K_2/2396730.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2416321.jpg,0.0350877192982456
63233,2376570,2376570,https://cs.stanford.edu/people/rak248/VG_100K/2376570.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2348422.jpg,0.0192307692307692
3440539,2362260,2362260,https://cs.stanford.edu/people/rak248/VG_100K/2362260.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2352997.jpg,0.028169014084507
3450558,2343595,2343595,https://cs.stanford.edu/people/rak248/VG_100K/2343595.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2351614.jpg,0.046875
2192234,2357119,2357119,https://cs.stanford.edu/people/rak248/VG_100K/2357119.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2417580.jpg,0.046875
871949,2372820,2372820,https://cs.stanford.edu/people/rak248/VG_100K/2372820.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2373642.jpg,0.0350877192982456
2440217,2317897,2317897,https://cs.stanford.edu/people/rak248/VG_100K/2317897.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2352782.jpg,0.0298507462686567
154056,2354223,2354223,https://cs.stanford.edu/people/rak248/VG_100K/2354223.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2333082.jpg,0.0377358490566037
2371204,2384379,2384379,https://cs.stanford.edu/people/rak248/VG_100K_2/2384379.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2384097.jpg,0.0454545454545454
6024663,2328268,2328268,https://cs.stanford.edu/people/rak248/VG_100K/2328268.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2366349.jpg,0.0384615384615384
3081844,2402435,2402435,https://cs.stanford.edu/people/rak248/VG_100K_2/2402435.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2337785.jpg,0.0441176470588235
2463858,2316915,2316915,https://cs.stanford.edu/people/rak248/VG_100K/2316915.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2412232.jpg,0.0298507462686567
4228494,2362785,2362785,https://cs.stanford.edu/people/rak248/VG_100K/2362785.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/4454.jpg,0.0149253731343283
6161875,2404963,2404963,https://cs.stanford.edu/people/rak248/VG_100K_2/2404963.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2398858.jpg,0.0416666666666666
1650562,2334854,2334854,https://cs.stanford.edu/people/rak248/VG_100K/2334854.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2391159.jpg,0.0163934426229508
3903977,2321765,2321765,https://cs.stanford.edu/people/rak248/VG_100K/2321765.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2410140.jpg,0.0266666666666666
1042519,2381061,2381061,https://cs.stanford.edu/people/rak248/VG_100K_2/2381061.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2366827.jpg,0.0327868852459016
489357,2320807,2320807,https://cs.stanford.edu/people/rak248/VG_100K/2320807.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2410401.jpg,0.0363636363636363
5875222,2402866,2402866,https://cs.stanford.edu/people/rak248/VG_100K_2/2402866.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2376323.jpg,0.04
4804161,2361993,2361993,https://cs.stanford.edu/people/rak248/VG_100K/2361993.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2363704.jpg,0.0294117647058823
3554223,2324609,2324609,https://cs.stanford.edu/people/rak248/VG_100K/2324609.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2409196.jpg,0.0317460317460317
2471675,2374635,2374635,https://cs.stanford.edu/people/rak248/VG_100K/2374635.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2356392.jpg,0.044776119402985
4138492,2386944,2386944,https://cs.stanford.edu/people/rak248/VG_100K_2/2386944.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2367205.jpg,0.0416666666666666
3028491,2377045,2377045,https://cs.stanford.edu/people/rak248/VG_100K/2377045.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2366063.jpg,0.0307692307692307
141330,2389677,2389677,https://cs.stanford.edu/people/rak248/VG_100K_2/2389677.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2355438.jpg,0.037037037037037
5731066,2361015,2361015,https://cs.stanford.edu/people/rak248/VG_100K/2361015.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2397384.jpg,0.0470588235294117
3554718,2355352,2355352,https://cs.stanford.edu/people/rak248/VG_100K/2355352.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2388940.jpg,0.0307692307692307
3327323,2316626,2316626,https://cs.stanford.edu/people/rak248/VG_100K/2316626.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2404070.jpg,0.0476190476190476
5638027,2345018,2345018,https://cs.stanford.edu/people/rak248/VG_100K/2345018.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2354032.jpg,0.025
2996249,2405124,2405124,https://cs.stanford.edu/people/rak248/VG_100K_2/2405124.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2360784.jpg,0.0454545454545454
855734,2400520,2400520,https://cs.stanford.edu/people/rak248/VG_100K_2/2400520.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2351065.jpg,0.05
5043744,2360374,2360374,https://cs.stanford.edu/people/rak248/VG_100K/2360374.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2324609.jpg,0.0289855072463768
1704953,2375537,2375537,https://cs.stanford.edu/people/rak248/VG_100K/2375537.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2321537.jpg,0.0166666666666666
4987184,2341715,2341715,https://cs.stanford.edu/people/rak248/VG_100K/2341715.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2366491.jpg,0.025
457930,2385368,2385368,https://cs.stanford.edu/people/rak248/VG_100K_2/2385368.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2389582.jpg,0.0363636363636363
2898860,2389704,2389704,https://cs.stanford.edu/people/rak248/VG_100K_2/2389704.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2373589.jpg,0.044776119402985
5770770,2372138,2372138,https://cs.stanford.edu/people/rak248/VG_100K/2372138.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2354138.jpg,0.034090909090909
541915,2408253,2408253,https://cs.stanford.edu/people/rak248/VG_100K_2/2408253.jpg,https://cs.stanford.edu/people/rak248/VG_100K/150345.jpg,0.0175438596491228
4455332,2394906,2394906,https://cs.stanford.edu/people/rak248/VG_100K_2/2394906.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2348526.jpg,0.0285714285714285
2351029,2375028,2375028,https://cs.stanford.edu/people/rak248/VG_100K/2375028.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2349827.jpg,0.03125
4742177,2370205,2370205,https://cs.stanford.edu/people/rak248/VG_100K/2370205.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2317656.jpg,0.0416666666666666
733745,2349244,2349244,https://cs.stanford.edu/people/rak248/VG_100K/2349244.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2357812.jpg,0.032258064516129
856327,2389476,2389476,https://cs.stanford.edu/people/rak248/VG_100K_2/2389476.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2395577.jpg,0.0350877192982456
4900866,1496,1496,https://cs.stanford.edu/people/rak248/VG_100K_2/1496.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2345487.jpg,0.0379746835443038
1525786,2385127,2385127,https://cs.stanford.edu/people/rak248/VG_100K_2/2385127.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2404319.jpg,0.0303030303030303
5882543,2361853,2361853,https://cs.stanford.edu/people/rak248/VG_100K/2361853.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2346629.jpg,0.0476190476190476
5814132,2342538,2342538,https://cs.stanford.edu/people/rak248/VG_100K/2342538.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2333878.jpg,0.0384615384615384
5695888,2219,2219,https://cs.stanford.edu/people/rak248/VG_100K_2/2219.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/310.jpg,0.0405405405405405
5819562,2379475,2379475,https://cs.stanford.edu/people/rak248/VG_100K_2/2379475.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2349293.jpg,0.048780487804878
6042432,2353920,2353920,https://cs.stanford.edu/people/rak248/VG_100K/2353920.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2412581.jpg,0.0222222222222222
874531,2353588,2353588,https://cs.stanford.edu/people/rak248/VG_100K/2353588.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2371246.jpg,0.015625
2532355,2417582,2417582,https://cs.stanford.edu/people/rak248/VG_100K_2/2417582.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2380375.jpg,0.0294117647058823
1764955,2319535,2319535,https://cs.stanford.edu/people/rak248/VG_100K/2319535.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2373600.jpg,0.0307692307692307
52926,2410401,2410401,https://cs.stanford.edu/people/rak248/VG_100K_2/2410401.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2415571.jpg,0.0392156862745098
1794106,2381897,2381897,https://cs.stanford.edu/people/rak248/VG_100K_2/2381897.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2378470.jpg,0.015625
595884,1159867,1159867,https://cs.stanford.edu/people/rak248/VG_100K/1159867.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2332253.jpg,0.0178571428571428
3618013,2362566,2362566,https://cs.stanford.edu/people/rak248/VG_100K/2362566.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2412436.jpg,0.027027027027027
1989004,2375067,2375067,https://cs.stanford.edu/people/rak248/VG_100K/2375067.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2379925.jpg,0.0161290322580645
5242875,2335449,2335449,https://cs.stanford.edu/people/rak248/VG_100K/2335449.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2344869.jpg,0.0394736842105263
4181828,2376789,2376789,https://cs.stanford.edu/people/rak248/VG_100K/2376789.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2377338.jpg,0.0128205128205128
1073050,2339582,2339582,https://cs.stanford.edu/people/rak248/VG_100K/2339582.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2374527.jpg,0.0317460317460317
1122458,2378816,2378816,https://cs.stanford.edu/people/rak248/VG_100K_2/2378816.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2355360.jpg,0.0483870967741935
5149069,2338066,2338066,https://cs.stanford.edu/people/rak248/VG_100K/2338066.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2346629.jpg,0.0375
2391196,2344869,2344869,https://cs.stanford.edu/people/rak248/VG_100K/2344869.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2343208.jpg,0.0294117647058823
3443406,2336114,2336114,https://cs.stanford.edu/people/rak248/VG_100K/2336114.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2347360.jpg,0.044776119402985
3834544,2348952,2348952,https://cs.stanford.edu/people/rak248/VG_100K/2348952.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2407436.jpg,0.0136986301369863
5107692,2345022,2345022,https://cs.stanford.edu/people/rak248/VG_100K/2345022.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2358651.jpg,0.0266666666666666
1968235,2348616,2348616,https://cs.stanford.edu/people/rak248/VG_100K/2348616.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2365283.jpg,0.0303030303030303
5064924,2376967,2376967,https://cs.stanford.edu/people/rak248/VG_100K/2376967.jpg,https://cs.stanford.edu/people/rak248/VG_100K/107966.jpg,0.0263157894736842
2158179,2403737,2403737,https://cs.stanford.edu/people/rak248/VG_100K_2/2403737.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2330638.jpg,0.0147058823529411
3282683,2353599,2353599,https://cs.stanford.edu/people/rak248/VG_100K/2353599.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2408700.jpg,0.0405405405405405
3050576,2362374,2362374,https://cs.stanford.edu/people/rak248/VG_100K/2362374.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2395696.jpg,0.044776119402985
5197199,2389964,2389964,https://cs.stanford.edu/people/rak248/VG_100K_2/2389964.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2343199.jpg,0.0459770114942528
1201768,2360539,2360539,https://cs.stanford.edu/people/rak248/VG_100K/2360539.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2345064.jpg,0.0344827586206896
1378482,2368760,2368760,https://cs.stanford.edu/people/rak248/VG_100K/2368760.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2371265.jpg,0.0333333333333333
3067942,2376896,2376896,https://cs.stanford.edu/people/rak248/VG_100K/2376896.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2387071.jpg,0.0277777777777777
4709911,2343067,2343067,https://cs.stanford.edu/people/rak248/VG_100K/2343067.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2402960.jpg,0.0273972602739726
3047932,2371455,2371455,https://cs.stanford.edu/people/rak248/VG_100K/2371455.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2409514.jpg,0.0441176470588235
6179038,2416084,2416084,https://cs.stanford.edu/people/rak248/VG_100K_2/2416084.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2364528.jpg,0.0493827160493827
3801569,2344652,2344652,https://cs.stanford.edu/people/rak248/VG_100K/2344652.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2397815.jpg,0.0416666666666666
3873772,2163,2163,https://cs.stanford.edu/people/rak248/VG_100K_2/2163.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2397193.jpg,0.0454545454545454
1608927,2357015,2357015,https://cs.stanford.edu/people/rak248/VG_100K/2357015.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2358356.jpg,0.0483870967741935
1322357,2376236,2376236,https://cs.stanford.edu/people/rak248/VG_100K/2376236.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2351345.jpg,0.046875
2976042,2389232,2389232,https://cs.stanford.edu/people/rak248/VG_100K_2/2389232.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2333713.jpg,0.0476190476190476
6213438,2334016,2334016,https://cs.stanford.edu/people/rak248/VG_100K/2334016.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2318996.jpg,0.0303030303030303
3974192,2324462,2324462,https://cs.stanford.edu/people/rak248/VG_100K/2324462.jpg,https://cs.stanford.edu/people/rak248/VG_100K/1160050.jpg,0.0151515151515151
3572374,2401324,2401324,https://cs.stanford.edu/people/rak248/VG_100K_2/2401324.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2365961.jpg,0.0416666666666666
4719187,2377166,2377166,https://cs.stanford.edu/people/rak248/VG_100K/2377166.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2400020.jpg,0.0277777777777777
322396,2325697,2325697,https://cs.stanford.edu/people/rak248/VG_100K/2325697.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2387384.jpg,0.0181818181818181
3723084,2406921,2406921,https://cs.stanford.edu/people/rak248/VG_100K_2/2406921.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2322793.jpg,0.0131578947368421
3696071,2350920,2350920,https://cs.stanford.edu/people/rak248/VG_100K/2350920.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2361440.jpg,0.0273972602739726
4500208,2395692,2395692,https://cs.stanford.edu/people/rak248/VG_100K_2/2395692.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2411166.jpg,0.0125
4842729,2370789,2370789,https://cs.stanford.edu/people/rak248/VG_100K/2370789.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2340253.jpg,0.0294117647058823
4252783,2359522,2359522,https://cs.stanford.edu/people/rak248/VG_100K/2359522.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2319830.jpg,0.0379746835443038
3616296,2404069,2404069,https://cs.stanford.edu/people/rak248/VG_100K_2/2404069.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2336506.jpg,0.0422535211267605
1810458,2371389,2371389,https://cs.stanford.edu/people/rak248/VG_100K/2371389.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2406342.jpg,0.046875
2605568,2327622,2327622,https://cs.stanford.edu/people/rak248/VG_100K/2327622.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2392318.jpg,0.0307692307692307
51182,2351636,2351636,https://cs.stanford.edu/people/rak248/VG_100K/2351636.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2329457.jpg,0.0392156862745098
4406640,2369926,2369926,https://cs.stanford.edu/people/rak248/VG_100K/2369926.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2404423.jpg,0.0253164556962025
3675143,2367639,2367639,https://cs.stanford.edu/people/rak248/VG_100K/2367639.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2380594.jpg,0.0259740259740259
449255,2351763,2351763,https://cs.stanford.edu/people/rak248/VG_100K/2351763.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2411780.jpg,0.0350877192982456
4489109,2344278,2344278,https://cs.stanford.edu/people/rak248/VG_100K/2344278.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2383272.jpg,0.0441176470588235
271238,2410677,2410677,https://cs.stanford.edu/people/rak248/VG_100K_2/2410677.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2341831.jpg,0.037037037037037
860672,2404279,2404279,https://cs.stanford.edu/people/rak248/VG_100K_2/2404279.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2367357.jpg,0.0344827586206896
2301399,2359544,2359544,https://cs.stanford.edu/people/rak248/VG_100K/2359544.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2412368.jpg,0.044776119402985
5733096,2360177,2360177,https://cs.stanford.edu/people/rak248/VG_100K/2360177.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2363958.jpg,0.0119047619047619
5012130,2373727,2373727,https://cs.stanford.edu/people/rak248/VG_100K/2373727.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2360039.jpg,0.0285714285714285
5733592,2360177,2360177,https://cs.stanford.edu/people/rak248/VG_100K/2360177.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2348222.jpg,0.048780487804878
1217118,2342777,2342777,https://cs.stanford.edu/people/rak248/VG_100K/2342777.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2390490.jpg,0.015625
5322441,2376794,2376794,https://cs.stanford.edu/people/rak248/VG_100K/2376794.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2336745.jpg,0.0410958904109589
4256320,2411732,2411732,https://cs.stanford.edu/people/rak248/VG_100K_2/2411732.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2398871.jpg,0.0294117647058823
5280302,2364734,2364734,https://cs.stanford.edu/people/rak248/VG_100K/2364734.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2315730.jpg,0.0428571428571428
3369160,2413242,2413242,https://cs.stanford.edu/people/rak248/VG_100K_2/2413242.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2372742.jpg,0.028169014084507
4128617,2411333,2411333,https://cs.stanford.edu/people/rak248/VG_100K_2/2411333.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2367357.jpg,0.0147058823529411
1044659,2358700,2358700,https://cs.stanford.edu/people/rak248/VG_100K/2358700.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2379079.jpg,0.0327868852459016
694822,2408253,2408253,https://cs.stanford.edu/people/rak248/VG_100K_2/2408253.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2403520.jpg,0.05
2439506,2316721,2316721,https://cs.stanford.edu/people/rak248/VG_100K/2316721.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2352782.jpg,0.03125
3770850,2396481,2396481,https://cs.stanford.edu/people/rak248/VG_100K_2/2396481.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2360078.jpg,0.0144927536231884
4493321,2381058,2381058,https://cs.stanford.edu/people/rak248/VG_100K_2/2381058.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2339579.jpg,0.028169014084507
4970805,2416145,2416145,https://cs.stanford.edu/people/rak248/VG_100K_2/2416145.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2356824.jpg,0.0123456790123456
272866,2413108,2413108,https://cs.stanford.edu/people/rak248/VG_100K_2/2413108.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2346458.jpg,0.0357142857142857
1031568,2358699,2358699,https://cs.stanford.edu/people/rak248/VG_100K/2358699.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2379783.jpg,0.0338983050847457
4901464,2353739,2353739,https://cs.stanford.edu/people/rak248/VG_100K/2353739.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2345487.jpg,0.0273972602739726
5071067,2342563,2342563,https://cs.stanford.edu/people/rak248/VG_100K/2342563.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2331321.jpg,0.0365853658536585
3656567,2378304,2378304,https://cs.stanford.edu/people/rak248/VG_100K_2/2378304.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2352752.jpg,0.0405405405405405
1566542,2330093,2330093,https://cs.stanford.edu/people/rak248/VG_100K/2330093.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2362058.jpg,0.0476190476190476
3545772,2328441,2328441,https://cs.stanford.edu/people/rak248/VG_100K/2328441.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2365132.jpg,0.0285714285714285
2345113,2377982,2377982,https://cs.stanford.edu/people/rak248/VG_100K_2/2377982.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2343924.jpg,0.0161290322580645
743238,2350062,2350062,https://cs.stanford.edu/people/rak248/VG_100K/2350062.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2357149.jpg,0.0161290322580645
4559361,2316340,2316340,https://cs.stanford.edu/people/rak248/VG_100K/2316340.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2338660.jpg,0.0389610389610389
2359802,2369330,2369330,https://cs.stanford.edu/people/rak248/VG_100K/2369330.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2391885.jpg,0.0441176470588235
1674642,2353007,2353007,https://cs.stanford.edu/people/rak248/VG_100K/2353007.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2405017.jpg,0.05
760600,2351126,2351126,https://cs.stanford.edu/people/rak248/VG_100K/2351126.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2348867.jpg,0.0357142857142857
42097,2349671,2349671,https://cs.stanford.edu/people/rak248/VG_100K/2349671.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2349227.jpg,0.0384615384615384
3418952,2341616,2341616,https://cs.stanford.edu/people/rak248/VG_100K/2341616.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2315743.jpg,0.044776119402985
2236644,2386428,2386428,https://cs.stanford.edu/people/rak248/VG_100K_2/2386428.jpg,https://cs.stanford.edu/people/rak248/VG_100K_2/2392184.jpg,0.0153846153846153
6371356,2375194,2375194,https://cs.stanford.edu/people/rak248/VG_100K/2375194.jpg,https://cs.stanford.edu/people/rak248/VG_100K/2336739.jpg,0.0303030303030303
