toxist	-18.21759	VB:toxist,VBD:toxisted,VBG:toxisting,VBN:toxisted,VBZ:toxist,JJ:toxistic,NN:toxist,NNS:toxists
venism	-18.21769	VB:venism,VBD:venismd,VBG:venisming,VBN:venismd,VBZ:venisms,JJ:venism,NN:venism,NNS:venisms
everce	-18.22003	VB:everce,VBD:everce,VBG:everceing,VBN:everce,VBZ:everce,JJ:everce,NN:everced,NNS:everce
cunad	-18.24380	VB:cunad,VBD:cunad,VBG:cunading,VBN:cunad,VBZ:cunads,JJ:cunad,NN:cunad,NNS:cunads
cioty	-18.25606	VB:cioty,VBD:cioted,VBG:cioting,VBN:cioted,VBZ:ciots,JJ:cioty,NN:ciot,NNS:ciots
mellum	-18.28224	VB:mellum,VBD:mellumd,VBG:melluming,VBN:mellumd,VBZ:mellums,JJ:mellum,NN:mellum,NNS:mellums
upbes	-18.31879	VB:upbes,VBD:upbesed,VBG:upbesing,VBN:upbesed,VBZ:upbeses,JJ:upbesy,NN:upbes,NNS:upbes
ially	-18.32517	VB:ially,VBD:iallyed,VBG:iallying,VBN:iallyed,VBZ:iallys,JJ:ially,NN:ially,NNS:iallys
onser	-18.33319	VB:onser,VBD:onsed,VBG:onseing,VBN:onsed,VBZ:onses,JJ:onser,NN:onser,NNS:onseres
ellous	-18.37372	VB:ellous,VBD:ellous,VBG:ellous,VBN:ellous,VBZ:ellous,JJ:elloust,NN:elloust,NNS:ellouses
clogery	-18.41385	VB:clogery,VBD:clogered,VBG:clogering,VBN:clogered,VBZ:clogers,JJ:clogery,NN:cloger,NNS:clogers
itink	-18.43110	VB:itink,VBD:itinked,VBG:itinking,VBN:itinked,VBZ:itinks,JJ:itinky,NN:itink,NNS:itinks
ambint	-18.43365	VB:ambint,VBD:ambint,VBG:ambint,VBN:ambint,VBZ:ambint,JJ:ambinty,NN:ambint,NNS:ambint
pledle	-18.45026	VB:pledle,VBD:pledles,VBG:pledling,VBN:pledle,VBZ:pledle,JJ:pledle,NN:pledle,NNS:pledle
hydroft	-18.45425	VB:hydroft,VBD:hydrofted,VBG:hydrofting,VBN:hydrofted,VBZ:hydrofts,JJ:hydroft,NN:hydroft,NNS:hydrofts
nionia	-18.47953	VB:nionia,VBD:nioniaed,VBG:nioniaing,VBN:nioniaed,VBZ:nioniaes,JJ:nionian,NN:nionia,NNS:nionias
nophyle	-18.53110	VB:nophyle,VBD:nophyles,VBG:nophyle,VBN:nophyle,VBZ:nophyle,JJ:nophyle,NN:nophyle,NNS:nophyle
permity	-18.55308	VB:permity,VBD:permity,VBG:permity,VBN:permity,VBZ:permity,JJ:permity,NN:permity,NNS:permity
chophal	-18.57247	VB:chophal,VBD:chophal,VBG:chophal,VBN:chophal,VBZ:chophaled,JJ:chophal,NN:chophal,NNS:chophal
matiorm	-18.57925	VB:matiorm,VBD:matiormed,VBG:matiorming,VBN:matiormed,VBZ:matiorms,JJ:matiorm,NN:matiorm,NNS:matiorms
nousion	-18.57996	VB:nousion,VBD:nousioned,VBG:nousioning,VBN:nousioned,VBZ:nousioned,JJ:nousioned,NN:nousion,NNS:nousioned
alloger	-18.59262	VB:alloger,VBD:allogered,VBG:alloger,VBN:alloger,VBZ:allogeres,JJ:alloger,NN:alloger,NNS:allogeres
elenic	-18.62859	VB:elenic,VBD:elenicked,VBG:elenicking,VBN:elenicked,VBZ:elenicks,JJ:eleniced,NN:eleniced,NNS:eleniced
gicalio	-18.63231	VB:gicalio,VBD:gicalioed,VBG:gicalioing,VBN:gicalioed,VBZ:gicalioes,JJ:gicalio,NN:gicalio,NNS:gicalioes
glogly	-18.63406	VB:glogly,VBD:gloglyed,VBG:gloglying,VBN:gloglyed,VBZ:gloglys,JJ:glogly,NN:glogly,NNS:gloglys
hooic	-18.64201	VB:hooic,VBD:hooicked,VBG:hooicking,VBN:hooicked,VBZ:hooicks,JJ:hooiced,NN:hooiced,NNS:hooiced
ridism	-18.65941	VB:ridism,VBD:ridismd,VBG:ridisming,VBN:ridismd,VBZ:ridisms,JJ:ridism,NN:ridism,NNS:ridisms
ditain	-18.66271	VB:ditain,VBD:ditained,VBG:ditaining,VBN:ditained,VBZ:ditains,JJ:ditainy,NN:ditain,NNS:ditains
tursot	-18.66741	VB:tursot,VBD:tursot,VBG:tursoting,VBN:tursoted,VBZ:tursots,JJ:tursotic,NN:tursot,NNS:tursots
irmant	-18.70668	VB:irmant,VBD:irmant,VBG:irmant,VBN:irmant,VBZ:irmant,JJ:irmanty,NN:irmant,NNS:irmant
scalike	-18.70843	VB:scalike,VBD:scalike,VBG:scalike,VBN:scalike,VBZ:scalike,JJ:scalike,NN:scalike,NNS:scalike
athemb	-18.71992	VB:athemb,VBD:athembed,VBG:athembing,VBN:athembed,VBZ:athembs,JJ:athemb,NN:athemb,NNS:athembs
abluty	-18.76125	VB:abluty,VBD:abluty,VBG:abluty,VBN:abluty,VBZ:abluty,JJ:abluty,NN:abluty,NNS:abluty
altric	-18.78375	VB:altric,VBD:altricked,VBG:altricking,VBN:altricked,VBZ:altricks,JJ:altriced,NN:altriced,NNS:altriced
uningne	-18.80860	VB:uningne,VBD:uningnes,VBG:uningne,VBN:uningne,VBZ:uningne,JJ:uningne,NN:uningnee,NNS:uningne
polotit	-18.87225	VB:polotit,VBD:polotit,VBG:polotit,VBN:polotit,VBZ:polotit,JJ:polotit,NN:polotit,NNS:polotit
arimic	-18.88203	VB:arimic,VBD:arimicked,VBG:arimicking,VBN:arimicked,VBZ:arimicks,JJ:arimiced,NN:arimiced,NNS:arimiced
conader	-18.88730	VB:conader,VBD:conadered,VBG:conader,VBN:conader,VBZ:conaderes,JJ:conader,NN:conader,NNS:conaderes
onable	-18.88793	VB:onable,VBD:onables,VBG:onabling,VBN:onable,VBZ:onable,JJ:onably,NN:onable,NNS:onable
aterve	-18.91395	VB:aterve,VBD:aterve,VBG:aterving,VBN:aterve,VBZ:aterve,JJ:aterve,NN:aterve,NNS:aterve
sinark	-18.94263	VB:sinark,VBD:sinarked,VBG:sinarking,VBN:sinarked,VBZ:sinarks,JJ:sinark,NN:sinark,NNS:sinarks
ropile	-18.94552	VB:ropile,VBD:ropiles,VBG:ropile,VBN:ropile,VBZ:ropile,JJ:ropile,NN:ropile,NNS:ropile
ecast	-18.99465	VB:ecast,VBD:ecasted,VBG:ecasting,VBN:ecasted,VBZ:ecast,JJ:ecastic,NN:ecast,NNS:ecasts
dedula	-19.00782	VB:dedula,VBD:dedula,VBG:dedulag,VBN:dedulag,VBZ:dedulag,JJ:dedulag,NN:dedulag,NNS:dedulag
prachon	-19.01789	VB:prachon,VBD:prachoned,VBG:prachoning,VBN:prachoned,VBZ:prachoned,JJ:prachoned,NN:prachon,NNS:prachoned
ickle	-19.03413	VB:ickle,VBD:ickles,VBG:ickling,VBN:ickle,VBZ:ickle,JJ:ickly,NN:ickle,NNS:ickle
oubic	-19.03846	VB:oubic,VBD:oubicked,VBG:oubicking,VBN:oubicked,VBZ:oubicks,JJ:oubiced,NN:oubiced,NNS:oubiced
cledne	-19.06076	VB:cledne,VBD:clednes,VBG:cledne,VBN:cledne,VBZ:cledne,JJ:cledne,NN:clednee,NNS:cledne
uncepist	-19.07101	VB:uncepist,VBD:uncepisted,VBG:uncepisting,VBN:uncepisted,VBZ:uncepist,JJ:uncepistic,NN:uncepist,NNS:uncepists
epteria	-19.16392	VB:epteria,VBD:epteriaed,VBG:epteriaing,VBN:epteriaed,VBZ:epteriaes,JJ:epterian,NN:epteria,NNS:epterias
ionity	-19.18367	VB:ionity,VBD:ionity,VBG:ionity,VBN:ionity,VBZ:ionity,JJ:ionity,NN:ionity,NNS:ionity
mindly	-19.19134	VB:mindly,VBD:mindlyed,VBG:mindlying,VBN:mindlyed,VBZ:mindlys,JJ:mindly,NN:mindly,NNS:mindlys
tationsh	-19.20613	VB:tationsh,VBD:tationshed,VBG:tationshing,VBN:tationshed,VBZ:tationshes,JJ:tationsh,NN:tationsh,NNS:tationshes
eriant	-19.24479	VB:eriant,VBD:eriant,VBG:eriant,VBN:eriant,VBZ:eriant,JJ:erianty,NN:eriant,NNS:eriant
phothip	-19.32406	VB:phothip,VBD:phothipated,VBG:phothipating,VBN:phothipated,VBZ:phothipates,JJ:phothipy,NN:phothip,NNS:phothips
fuster	-19.36011	VB:fuster,VBD:fusted,VBG:fuster,VBN:fusted,VBZ:fustes,JJ:fuster,NN:fuster,NNS:fusteres
rancal	-19.37118	VB:rancal,VBD:rancal,VBG:rancal,VBN:rancal,VBZ:rancaled,JJ:rancal,NN:rancal,NNS:rancal
spidene	-19.40367	VB:spidene,VBD:spidenes,VBG:spidene,VBN:spidene,VBZ:spidene,JJ:spidene,NN:spidenee,NNS:spidene
adcry	-19.41429	VB:adcry,VBD:adcry,VBG:adcry,VBN:adcry,VBZ:adcry,JJ:adcry,NN:adcry,NNS:adcry
atifory	-19.45252	VB:atifory,VBD:atifored,VBG:atiforing,VBN:atifored,VBZ:atifors,JJ:atifory,NN:atifor,NNS:atifors
alful	-19.48906	VB:alful,VBD:alfuled,VBG:alfuling,VBN:alfuled,VBZ:alfuls,JJ:alful,NN:alful,NNS:alfuls
propress	-19.50012	VB:propress,VBD:propressed,VBG:propressing,VBN:propressed,VBZ:propres,JJ:propressy,NN:propress,NNS:propres
pnestay	-19.50132	VB:pnestay,VBD:pnestayed,VBG:pnestaying,VBN:pnestayed,VBZ:pnestays,JJ:pnestay,NN:pnestay,NNS:pnestays
erove	-19.51344	VB:erove,VBD:erove,VBG:eroving,VBN:erove,VBZ:erove,JJ:erove,NN:erove,NNS:erove
omenan	-19.52929	VB:omenan,VBD:omenan,VBG:omenaning,VBN:omenaned,VBZ:omenans,JJ:omenan,NN:omenan,NNS:omenans
apsing	-19.56544	VB:apsing,VBD:apsinged,VBG:apsinging,VBN:apsinged,VBZ:apsings,JJ:apsing,NN:apsing,NNS:apsings
peroury	-19.58614	VB:peroury,VBD:peroury,VBG:peroury,VBN:peroury,VBZ:peroury,JJ:peroury,NN:peroury,NNS:peroury
connone	-19.59193	VB:connone,VBD:connones,VBG:connone,VBN:connone,VBZ:connone,JJ:connone,NN:connonee,NNS:connone
exseme	-19.62151	VB:exseme,VBD:exseme,VBG:exseming,VBN:exsemed,VBZ:exsemes,JJ:exsem,NN:exsemey,NNS:exsemeys
proggic	-19.62825	VB:proggic,VBD:proggicked,VBG:proggicking,VBN:proggicked,VBZ:proggicks,JJ:proggiced,NN:proggiced,NNS:proggiced
aeval	-19.66907	VB:aeval,VBD:aeval,VBG:aeval,VBN:aeval,VBZ:aevaled,JJ:aeval,NN:aeval,NNS:aeval
soest	-19.66917	VB:soest,VBD:soested,VBG:soesting,VBN:soested,VBZ:soest,JJ:soestic,NN:soest,NNS:soests
rheably	-19.70912	VB:rheably,VBD:rheablyed,VBG:rheablying,VBN:rheablyed,VBZ:rheablys,JJ:rheably,NN:rheably,NNS:rheablys
versch	-19.71718	VB:versch,VBD:versched,VBG:versching,VBN:versched,VBZ:versches,JJ:versch,NN:versch,NNS:versches
oidess	-19.73491	VB:oidess,VBD:oidessed,VBG:oidessing,VBN:oidessed,VBZ:oides,JJ:oidessy,NN:oidess,NNS:oides
eical	-19.75234	VB:eical,VBD:eical,VBG:eical,VBN:eical,VBZ:eicaled,JJ:eical,NN:eical,NNS:eical
shromen	-19.77286	VB:shromen,VBD:shromened,VBG:shromening,VBN:shromened,VBZ:shromens,JJ:shromeny,NN:shromen,NNS:shromens
pholoic	-19.80026	VB:pholoic,VBD:pholoicked,VBG:pholoicking,VBN:pholoicked,VBZ:pholoicks,JJ:pholoiced,NN:pholoiced,NNS:pholoiced
roofid	-19.81139	VB:roofid,VBD:roofided,VBG:roofid,VBN:roofided,VBZ:roofides,JJ:roofid,NN:roofid,NNS:roofides
ouslesi	-19.84281	VB:ouslesi,VBD:ouslesi,VBG:ouslesing,VBN:ouslesed,VBZ:ousleses,JJ:ouslesy,NN:ousles,NNS:ousleses
thighth	-19.85723	VB:thighth,VBD:thighthed,VBG:thighthing,VBN:thighthed,VBZ:thighths,JJ:thighth,NN:thighth,NNS:thighths
dingness	-19.89536	VB:dingness,VBD:dingnessed,VBG:dingnessing,VBN:dingnessed,VBZ:dingnes,JJ:dingnessy,NN:dingness,NNS:dingnes
alomen	-19.90331	VB:alomen,VBD:alomened,VBG:alomening,VBN:alomened,VBZ:alomens,JJ:alomeny,NN:alomen,NNS:alomens
udial	-19.91264	VB:udial,VBD:udiated,VBG:udial,VBN:udiated,VBZ:udiated,JJ:udiated,NN:udiated,NNS:udiated
ivess	-19.92732	VB:ivess,VBD:ivessed,VBG:ivessing,VBN:ivessed,VBZ:ives,JJ:ivessy,NN:ivess,NNS:ives
unmastic	-19.98695	VB:unmastic,VBD:unmasticked,VBG:unmasticking,VBN:unmasticked,VBZ:unmasticks,JJ:unmasticed,NN:unmasticed,NNS:unmasticed
ceorid	-20.00759	VB:ceorid,VBD:ceorided,VBG:ceorid,VBN:ceorided,VBZ:ceorides,JJ:ceorid,NN:ceorid,NNS:ceorides
ingnus	-20.03439	VB:ingnus,VBD:ingnus,VBG:ingnus,VBN:ingnus,VBZ:ingnus,JJ:ingnust,NN:ingnust,NNS:ingnuses
aterous	-20.09585	VB:aterous,VBD:aterous,VBG:aterous,VBN:aterous,VBZ:aterous,JJ:ateroust,NN:ateroust,NNS:aterouses
oidema	-20.10596	VB:oidema,VBD:oidemad,VBG:oidemating,VBN:oidemated,VBZ:oidemates,JJ:oidematic,NN:oidemat,NNS:oidemates
chlove	-20.10869	VB:chlove,VBD:chlove,VBG:chloving,VBN:chlove,VBZ:chlove,JJ:chlove,NN:chlove,NNS:chlove
menzine	-20.16684	VB:menzine,VBD:menzines,VBG:menzing,VBN:menzine,VBZ:menzine,JJ:menziny,NN:menzinee,NNS:menzine
endrous	-20.19546	VB:endrous,VBD:endrous,VBG:endrous,VBN:endrous,VBZ:endrous,JJ:endroust,NN:endroust,NNS:endrouses
tubilly	-20.21015	VB:tubilly,VBD:tubillyed,VBG:tubillying,VBN:tubillyed,VBZ:tubillys,JJ:tubilly,NN:tubilly,NNS:tubillys
ippet	-20.23942	VB:ippet,VBD:ippet,VBG:ippeting,VBN:ippet,VBZ:ippets,JJ:ippet,NN:ippet,NNS:ippets
hetioner	-20.27836	VB:hetioner,VBD:hetionered,VBG:hetioner,VBN:hetioner,VBZ:hetioneres,JJ:hetioner,NN:hetioner,NNS:hetioneres
utisty	-20.33475	VB:utisty,VBD:utisted,VBG:utisting,VBN:utisted,VBZ:utists,JJ:utisty,NN:utist,NNS:utists
linkly	-20.37539	VB:linkly,VBD:linklyed,VBG:linklying,VBN:linklyed,VBZ:linklys,JJ:linkly,NN:linkly,NNS:linklys
anonatic	-20.45367	VB:anonatic,VBD:anonaticked,VBG:anonaticking,VBN:anonaticked,VBZ:anonaticks,JJ:anonaticed,NN:anonaticed,NNS:anonaticed
coeptic	-20.46826	VB:coeptic,VBD:coepticked,VBG:coepticking,VBN:coepticked,VBZ:coepticks,JJ:coepticed,NN:coepticed,NNS:coepticed
atedist	-20.49588	VB:atedist,VBD:atedisted,VBG:atedisting,VBN:atedisted,VBZ:atedist,JJ:atedistic,NN:atedist,NNS:atedists
stoace	-20.50030	VB:stoace,VBD:stoace,VBG:stoacing,VBN:stoace,VBZ:stoace,JJ:stoace,NN:stoaced,NNS:stoace
lableve	-20.55399	VB:lableve,VBD:lableve,VBG:lableving,VBN:lableve,VBZ:lableve,JJ:lableve,NN:lableve,NNS:lableve
icess	-20.57442	VB:icess,VBD:icessed,VBG:icessing,VBN:icessed,VBZ:ices,JJ:icessy,NN:icess,NNS:ices
robve	-20.61515	VB:robve,VBD:robve,VBG:robveing,VBN:robve,VBZ:robve,JJ:robve,NN:robve,NNS:robve
obilard	-20.64233	VB:obilard,VBD:obilard,VBG:obilard,VBN:obilard,VBZ:obilard,JJ:obilard,NN:obilard,NNS:obilards
hoxop	-20.65922	VB:hoxop,VBD:hoxoped,VBG:hoxoping,VBN:hoxoped,VBZ:hoxopes,JJ:hoxopal,NN:hoxop,NNS:hoxops
phorpic	-20.67974	VB:phorpic,VBD:phorpicked,VBG:phorpicking,VBN:phorpicked,VBZ:phorpicks,JJ:phorpiced,NN:phorpiced,NNS:phorpiced
alidow	-20.68695	VB:alidow,VBD:alidowed,VBG:alidowing,VBN:alidowd,VBZ:alidows,JJ:alidow,NN:alidow,NNS:alidows
oryter	-20.69150	VB:oryter,VBD:oryted,VBG:oryter,VBN:oryted,VBZ:orytes,JJ:oryter,NN:oryter,NNS:oryteres
atheris	-20.71964	VB:atheris,VBD:atheris,VBG:atheris,VBN:atheris,VBZ:atheris,JJ:atherish,NN:atherish,NNS:atherish
tritioush	-20.72274	VB:tritioush,VBD:tritioushed,VBG:tritioushing,VBN:tritioushed,VBZ:tritioushes,JJ:tritioush,NN:tritioush,NNS:tritioushes
jolene	-20.80667	VB:jolene,VBD:jolenes,VBG:jolene,VBN:jolene,VBZ:jolene,JJ:jolene,NN:jolenee,NNS:jolene
amyoid	-20.81529	VB:amyoid,VBD:amyoided,VBG:amyoid,VBN:amyoided,VBZ:amyoides,JJ:amyoid,NN:amyoid,NNS:amyoides
urseum	-20.84932	VB:urseum,VBD:urseumd,VBG:urseuming,VBN:urseumd,VBZ:urseums,JJ:urseum,NN:urseum,NNS:urseums
gligic	-20.99040	VB:gligic,VBD:gligicked,VBG:gligicking,VBN:gligicked,VBZ:gligicks,JJ:gligiced,NN:gligiced,NNS:gligiced
urgily	-21.00602	VB:urgily,VBD:urgilyed,VBG:urgilying,VBN:urgilyed,VBZ:urgilys,JJ:urgily,NN:urgily,NNS:urgilys
ibret	-21.12285	VB:ibret,VBD:ibret,VBG:ibreting,VBN:ibret,VBZ:ibrets,JJ:ibret,NN:ibret,NNS:ibrets
discrous	-21.14312	VB:discrous,VBD:discrous,VBG:discrous,VBN:discrous,VBZ:discrous,JJ:discroust,NN:discroust,NNS:discrouses
tibing	-21.18095	VB:tibing,VBD:tibinged,VBG:tibinging,VBN:tibinged,VBZ:tibings,JJ:tibing,NN:tibing,NNS:tibings
horpler	-21.18514	VB:horpler,VBD:horplered,VBG:horpler,VBN:horpler,VBZ:horpleres,JJ:horpler,NN:horpler,NNS:horpleres
ytous	-21.19696	VB:ytous,VBD:ytous,VBG:ytous,VBN:ytous,VBZ:ytous,JJ:ytoust,NN:ytoust,NNS:ytouses
urerma	-21.23515	VB:urerma,VBD:urermad,VBG:urermating,VBN:urermated,VBZ:urermates,JJ:urermatic,NN:urermat,NNS:urermates
thempary	-21.25795	VB:thempary,VBD:thempary,VBG:thempary,VBN:thempary,VBZ:thempary,JJ:thempary,NN:thempary,NNS:thempary
rimess	-21.27069	VB:rimess,VBD:rimessed,VBG:rimessing,VBN:rimessed,VBZ:rimes,JJ:rimessy,NN:rimess,NNS:rimes
conitity	-21.28690	VB:conitity,VBD:conitity,VBG:conitity,VBN:conitity,VBZ:conitity,JJ:conitity,NN:conitity,NNS:conitity
hidisty	-21.30070	VB:hidisty,VBD:hidisted,VBG:hidisting,VBN:hidisted,VBZ:hidists,JJ:hidisty,NN:hidist,NNS:hidists
eposper	-21.33746	VB:eposper,VBD:epospered,VBG:eposper,VBN:eposper,VBZ:eposperes,JJ:eposper,NN:eposper,NNS:eposperes
suncente	-21.35624	VB:suncente,VBD:suncente,VBG:suncenteing,VBN:suncente,VBZ:suncente,JJ:suncented,NN:suncente,NNS:suncente
loscred	-21.45576	VB:loscred,VBD:loscred,VBG:loscring,VBN:loscred,VBZ:loscres,JJ:loscred,NN:loscred,NNS:loscred
entabul	-21.50989	VB:entabul,VBD:entabuled,VBG:entabuling,VBN:entabuled,VBZ:entabuls,JJ:entabul,NN:entabul,NNS:entabuls
ragmate	-21.52291	VB:ragmate,VBD:ragmat,VBG:ragmat,VBN:ragmat,VBZ:ragmat,JJ:ragmat,NN:ragmat,NNS:ragmat
suatock	-21.55192	VB:suatock,VBD:suatocked,VBG:suatocking,VBN:suatocked,VBZ:suatocks,JJ:suatocky,NN:suatock,NNS:suatocks
orposee	-21.55745	VB:orposee,VBD:orposee,VBG:orposee,VBN:orposee,VBZ:orposee,JJ:orposee,NN:orposee,NNS:orposee
oanick	-21.57704	VB:oanick,VBD:oanicked,VBG:oanicking,VBN:oanicked,VBZ:oanicks,JJ:oanicky,NN:oanick,NNS:oanicks
eredle	-21.59198	VB:eredle,VBD:eredles,VBG:eredling,VBN:eredle,VBZ:eredle,JJ:eredle,NN:eredle,NNS:eredle
unsibion	-21.60433	VB:unsibion,VBD:unsibioned,VBG:unsibioning,VBN:unsibioned,VBZ:unsibioned,JJ:unsibioned,NN:unsibion,NNS:unsibioned
phophous	-21.66658	VB:phophous,VBD:phophous,VBG:phophous,VBN:phophous,VBZ:phophous,JJ:phophoust,NN:phophoust,NNS:phophouses
isecin	-21.68478	VB:isecin,VBD:isecined,VBG:isecining,VBN:isecined,VBZ:isecins,JJ:iseciny,NN:isecin,NNS:isecins
horehet	-21.76379	VB:horehet,VBD:horehed,VBG:horeheting,VBN:horehed,VBZ:horehets,JJ:horehet,NN:horehet,NNS:horehets
indiable	-21.79490	VB:indiable,VBD:indiables,VBG:indiabling,VBN:indiable,VBZ:indiable,JJ:indiably,NN:indiable,NNS:indiable
trapseng	-21.80061	VB:trapseng,VBD:trapsenged,VBG:trapsenging,VBN:trapsenged,VBZ:trapsengs,JJ:trapseng,NN:trapseng,NNS:trapsengs
ammidic	-21.81203	VB:ammidic,VBD:ammidicked,VBG:ammidicking,VBN:ammidicked,VBZ:ammidicks,JJ:ammidiced,NN:ammidiced,NNS:ammidiced
nontrous	-21.88083	VB:nontrous,VBD:nontrous,VBG:nontrous,VBN:nontrous,VBZ:nontrous,JJ:nontroust,NN:nontroust,NNS:nontrouses
heccop	-21.90405	VB:heccop,VBD:heccoped,VBG:heccoping,VBN:heccoped,VBZ:heccopes,JJ:heccopal,NN:heccop,NNS:heccops
mationymb	-21.90489	VB:mationymb,VBD:mationymbed,VBG:mationymbing,VBN:mationymbed,VBZ:mationymbs,JJ:mationymb,NN:mationymb,NNS:mationymbs
skenice	-21.91515	VB:skenice,VBD:skenice,VBG:skenicing,VBN:skenice,VBZ:skenice,JJ:skenic,NN:skeniced,NNS:skenice
tinhal	-21.93313	VB:tinhal,VBD:tinhal,VBG:tinhal,VBN:tinhal,VBZ:tinhaled,JJ:tinhal,NN:tinhal,NNS:tinhal
asceles	-21.95013	VB:asceles,VBD:ascelesed,VBG:ascelesing,VBN:ascelesed,VBZ:asceleses,JJ:ascelesy,NN:asceles,NNS:asceles
cenotor	-21.97271	VB:cenotor,VBD:cenotored,VBG:cenotoring,VBN:cenotored,VBZ:cenotors,JJ:cenotory,NN:cenotor,NNS:cenotors
rakeer	-21.99860	VB:rakeer,VBD:rakeered,VBG:rakeer,VBN:rakeer,VBZ:rakeeres,JJ:rakeer,NN:rakeer,NNS:rakeeres
ctatic	-22.00769	VB:ctatic,VBD:ctaticked,VBG:ctaticking,VBN:ctaticked,VBZ:ctaticks,JJ:ctaticed,NN:ctaticed,NNS:ctaticed
horbact	-22.03785	VB:horbact,VBD:horbacted,VBG:horbacting,VBN:horbacted,VBZ:horbacts,JJ:horbacy,NN:horbact,NNS:horbacts
inagness	-22.06660	VB:inagness,VBD:inagnessed,VBG:inagnessing,VBN:inagnessed,VBZ:inagnes,JJ:inagnessy,NN:inagness,NNS:inagnes
otioct	-22.18752	VB:otioct,VBD:otiocted,VBG:otiocting,VBN:otiocted,VBZ:otiocts,JJ:otioct,NN:otioct,NNS:otiocts
mituark	-22.20824	VB:mituark,VBD:mituarked,VBG:mituarking,VBN:mituarked,VBZ:mituarks,JJ:mituark,NN:mituark,NNS:mituarks
untastion	-22.27811	VB:untastion,VBD:untastioned,VBG:untasting,VBN:untastioned,VBZ:untastioned,JJ:untastic,NN:untastion,NNS:untastioned
mementic	-22.28176	VB:mementic,VBD:mementicked,VBG:mementicking,VBN:mementicked,VBZ:mementicks,JJ:mementiced,NN:mementiced,NNS:mementiced
icarity	-22.29232	VB:icarity,VBD:icarity,VBG:icarity,VBN:icarity,VBZ:icarity,JJ:icarity,NN:icarity,NNS:icarity
bactiogy	-22.38956	VB:bactiogy,VBD:bactiogied,VBG:bactiogying,VBN:bactiogied,VBZ:bactiogies,JJ:bactiogy,NN:bactiogy,NNS:bactiogies
trendol	-22.43728	VB:trendol,VBD:trendoled,VBG:trendoling,VBN:trendoled,VBZ:trendols,JJ:trendol,NN:trendol,NNS:trendols
lophante	-22.43947	VB:lophante,VBD:lophante,VBG:lophanteing,VBN:lophante,VBZ:lophante,JJ:lophanted,NN:lophante,NNS:lophante
alitst	-22.44020	VB:alitst,VBD:alitsted,VBG:alitsting,VBN:alitsted,VBZ:alitst,JJ:alitstic,NN:alitst,NNS:alitsts
hoadve	-22.44711	VB:hoadve,VBD:hoadve,VBG:hoadveing,VBN:hoadve,VBZ:hoadve,JJ:hoadve,NN:hoadve,NNS:hoadve
ompous	-22.46431	VB:ompous,VBD:ompous,VBG:ompous,VBN:ompous,VBZ:ompous,JJ:ompoust,NN:ompoust,NNS:ompouses
ophabor	-22.53327	VB:ophabor,VBD:ophabored,VBG:ophaboring,VBN:ophabored,VBZ:ophabors,JJ:ophabory,NN:ophabor,NNS:ophabors
rhypnon	-22.53846	VB:rhypnon,VBD:rhypnoned,VBG:rhypnoning,VBN:rhypnoned,VBZ:rhypnoned,JJ:rhypnoned,NN:rhypnon,NNS:rhypnoned
rofflum	-22.59008	VB:rofflum,VBD:rofflumd,VBG:roffluming,VBN:rofflumd,VBZ:rofflums,JJ:rofflum,NN:rofflum,NNS:rofflums
iciante	-22.60319	VB:iciante,VBD:iciante,VBG:icianteing,VBN:iciante,VBZ:iciante,JJ:icianted,NN:iciante,NNS:iciante
llism	-22.62974	VB:llism,VBD:llismd,VBG:llisming,VBN:llismd,VBZ:llisms,JJ:llism,NN:llism,NNS:llisms
realighy	-22.64660	VB:realighy,VBD:realighyed,VBG:realighying,VBN:realighyed,VBZ:realighys,JJ:realighy,NN:realighy,NNS:realighys
aurpher	-22.73544	VB:aurpher,VBD:aurphered,VBG:aurpher,VBN:aurpher,VBZ:aurpheres,JJ:aurpher,NN:aurpher,NNS:aurpheres
atilion	-22.78110	VB:atilion,VBD:atilioned,VBG:atilioning,VBN:atilioned,VBZ:atilioned,JJ:atilioned,NN:atilion,NNS:atilioned
serhing	-22.83042	VB:serhing,VBD:serhinged,VBG:serhinging,VBN:serhinged,VBZ:serhings,JJ:serhing,NN:serhing,NNS:serhings
forotoly	-22.83750	VB:forotoly,VBD:forotolyed,VBG:forotolying,VBN:forotolyed,VBZ:forotolys,JJ:forotoly,NN:forotoly,NNS:forotolys
harantal	-22.84965	VB:harantal,VBD:harantal,VBG:harantal,VBN:harantal,VBZ:harantaled,JJ:harantal,NN:harantal,NNS:harantal
bintious	-22.87354	VB:bintious,VBD:bintious,VBG:bintious,VBN:bintious,VBZ:bintious,JJ:bintioust,NN:bintioust,NNS:bintiouses
shemood	-22.88490	VB:shemood,VBD:shemooded,VBG:shemooding,VBN:shemooded,VBZ:shemoods,JJ:shemood,NN:shemood,NNS:shemoods
uraffla	-22.92729	VB:uraffla,VBD:uraffla,VBG:urafflag,VBN:urafflag,VBZ:urafflag,JJ:urafflag,NN:urafflag,NNS:urafflag
iscolad	-22.94674	VB:iscolad,VBD:iscolad,VBG:iscolading,VBN:iscolad,VBZ:iscolads,JJ:iscolad,NN:iscolad,NNS:iscolads
avirric	-22.98464	VB:avirric,VBD:avirricked,VBG:avirricking,VBN:avirricked,VBZ:avirricks,JJ:avirriced,NN:avirriced,NNS:avirriced
